stationName,Month,Monthly_Mean_GWL,Monthly_Mean_Temp,Monthly_Total_Rain,Monthly_Total_Evap,Monthly_Mean_Pressure,Monthly_Mean_Dewpoint
Alipur Garhi Pz_1,2020-01-31,,285.9569396972656,0.9832055568695068,-0.728177547454834,99220.1640625,282.03717041015625
Alipur Garhi Pz_1,2020-02-29,,289.0057678222656,1.4461654424667358,-1.0405116081237793,99179.5078125,283.1973876953125
Alipur Garhi Pz_1,2020-03-31,,292.8181457519531,1.2594563961029053,-1.6873576641082764,98812.6796875,287.2624816894531
Alipur Garhi Pz_1,2020-04-30,,299.5198669433594,0.2391590178012848,-1.3074679374694824,98496.9921875,287.12359619140625
Alipur Garhi Pz_1,2020-05-31,,303.67022705078125,0.6263575553894043,-0.881989598274231,98009.78125,288.6510925292969
Alipur Garhi Pz_1,2020-06-30,,304.98223876953125,0.3268192112445831,-1.1345458030700684,97621.7109375,295.72564697265625
Alipur Garhi Pz_1,2020-07-31,,303.5693359375,1.545517921447754,-1.454675793647766,97573.8046875,298.04461669921875
Alipur Garhi Pz_1,2020-08-31,9.01,302.0780944824219,1.8826420307159424,-1.639413595199585,97548.484375,298.44482421875
Alipur Garhi Pz_1,2020-09-30,,302.6803283691406,0.5846276879310608,-1.810934901237488,97933.390625,295.8617553710937
Alipur Garhi Pz_1,2020-10-31,,298.5921325683594,0.0003286160645075,-0.6401125192642212,98413.203125,287.0426025390625
Alipur Garhi Pz_1,2020-11-30,,291.7641296386719,0.2313068211078643,-0.3169817328453064,99160.125,283.3147277832031
Alipur Garhi Pz_1,2020-12-31,,287.8091735839844,0.0291544422507286,-0.1928664445877075,99170.5390625,281.4647521972656
Alipur Garhi Pz_1,2021-01-31,,286.5834045410156,0.5391970872879028,-0.5547977089881897,99086.9921875,282.19384765625
Alipur Garhi Pz_1,2021-02-28,,291.1964416503906,0.0990440100431442,-0.4237189888954162,98991.6796875,284.4462280273437
Alipur Garhi Pz_1,2021-03-31,,296.90997314453125,0.076517716050148,-0.2544060051441192,98617.109375,284.9684143066406
Alipur Garhi Pz_1,2021-04-30,,301.1934509277344,0.0825087800621986,-0.2038217782974243,98393.796875,279.9232788085937
Alipur Garhi Pz_1,2021-05-31,,302.8786926269531,0.8370928764343262,-0.9778903722763062,97992.390625,289.84832763671875
Alipur Garhi Pz_1,2021-06-30,,305.32275390625,0.3703125715255737,-0.6948591470718384,97604.265625,294.28790283203125
Alipur Garhi Pz_1,2021-07-31,,304.292724609375,3.54827880859375,-0.8342992067337036,97494.0625,296.99853515625
Alipur Garhi Pz_1,2021-08-31,,302.49200439453125,1.1431763172149658,-2.205023288726806,97743.734375,297.46563720703125
Alipur Garhi Pz_1,2021-09-30,,300.6368408203125,2.7314069271087646,-1.6659660339355469,98074.890625,297.5614929199219
Alipur Garhi Pz_1,2021-10-31,,297.7581787109375,0.967656135559082,-1.7738412618637085,98484.34375,291.6543884277344
Alipur Garhi Pz_1,2021-11-30,,292.0746154785156,0.0012831477215513,-0.9222885966300964,98925.765625,284.8177490234375
Alipur Garhi Pz_1,2021-12-31,,287.60772705078125,0.111209787428379,-0.4528502225875854,99337.8515625,281.9060363769531
Alipur Garhi Pz_1,2022-01-31,,285.83367919921875,1.1004149913787842,-0.7258378267288208,99124.8046875,282.4818115234375
Alipur Garhi Pz_1,2022-02-28,,288.6239624023437,0.5756932497024536,-1.1645779609680176,98859.96875,283.3757019042969
Alipur Garhi Pz_1,2022-03-31,,297.0921325683594,0.0525452941656112,-1.2075071334838867,98525.734375,286.86688232421875
Alipur Garhi Pz_1,2022-04-30,,303.62799072265625,0.0039478144608438,-0.5846983790397644,98096.9140625,282.3313293457031
Alipur Garhi Pz_1,2022-05-31,,305.30535888671875,0.3733538687229156,-0.6988621354103088,97655.2265625,291.0473937988281
Alipur Garhi Pz_1,2022-06-30,,306.4088134765625,1.0924633741378784,-0.4857370853424072,97523.1796875,290.710205078125
Alipur Garhi Pz_1,2022-07-31,,302.6259765625,2.4944026470184326,-1.8066153526306152,97674.28125,298.5071105957031
Alipur Garhi Pz_1,2022-08-31,,301.89385986328125,1.2556819915771484,-1.9661414623260496,97747.625,297.581298828125
Alipur Garhi Pz_1,2022-09-30,,301.2427062988281,2.4557669162750244,-1.6438267230987549,98035.1796875,296.3586730957031
Alipur Garhi Pz_1,2022-10-31,,296.7811889648437,1.3904879093170166,-1.585645079612732,98668.859375,291.5615234375
Alipur Garhi Pz_1,2022-11-30,,293.0270690917969,0.0475413985550403,-0.9433178901672364,98984.0,285.7568664550781
Alipur Garhi Pz_1,2022-12-31,,287.9542236328125,0.0009708117577247,-0.4674677848815918,99079.6328125,281.8157653808594
Alipur Garhi Pz_1,2023-01-31,,285.5846862792969,0.3715423047542572,-0.5102231502532959,99287.8359375,281.35137939453125
Alipur Garhi Pz_1,2023-02-28,,291.5599060058594,0.0017146544996649,-0.7492040395736694,98942.6875,283.4118347167969
Alipur Garhi Pz_1,2023-03-31,,295.05303955078125,0.7884469032287598,-0.9220824241638184,98803.765625,287.21795654296875
Alipur Garhi Pz_1,2023-04-30,,299.6152038574219,0.2095775455236435,-0.9536837935447692,98431.1640625,283.9732360839844
Alipur Garhi Pz_1,2023-05-31,,302.35302734375,0.9327508211135864,-1.1418139934539795,98145.1640625,288.1983642578125
Alipur Garhi Pz_1,2023-06-30,,304.4963684082031,1.031708598136902,-0.8593241572380066,97681.65625,293.9285888671875
Alipur Garhi Pz_1,2023-07-31,,302.3017578125,2.9793715476989746,-1.6570528745651243,97659.421875,298.78594970703125
Alipur Garhi Pz_1,2023-08-31,,303.10858154296875,0.5505896806716919,-2.138462543487549,97700.578125,297.0776672363281
Alipur Garhi Pz_1,2023-09-30,,302.0801696777344,1.1013007164001465,-1.7398393154144287,98006.109375,296.2738952636719
Alipur Garhi Pz_1,2023-10-31,,298.7637023925781,0.0744272023439407,-0.9830377101898192,98698.7734375,288.5848083496094
Alipur Garhi Pz_1,2023-11-30,,294.0920104980469,0.1349217742681503,-0.2902165651321411,99110.3984375,286.864501953125
Alipur Garhi Pz_1,2023-12-31,,288.6615905761719,0.0070718331262469,-0.2336377203464508,99265.4609375,283.2038879394531
Asola Pz,2020-01-31,52.12,286.1846923828125,0.9729865193367004,-0.7405996322631836,99056.8203125,282.0669860839844
Asola Pz,2020-02-29,,289.206298828125,0.980513334274292,-1.0274447202682495,99020.78125,282.98016357421875
Asola Pz,2020-03-31,,293.027099609375,1.2227542400360107,-1.6314573287963867,98657.9375,287.1017150878906
Asola Pz,2020-04-30,,299.8561096191406,0.2443389892578125,-1.2244553565979004,98344.9296875,286.8016357421875
Asola Pz,2020-05-31,,303.8470153808594,0.4966806769371032,-0.8706302642822266,97863.578125,288.6448669433594
Asola Pz,2020-06-30,,305.23651123046875,0.4191944599151611,-1.0636017322540283,97481.1875,295.3336486816406
Asola Pz,2020-07-31,,303.60357666015625,1.4563312530517578,-1.4978010654449463,97436.6875,297.8515625
Asola Pz,2020-08-31,52.05,301.8768005371094,2.3745336532592773,-1.707777500152588,97405.234375,298.3526916503906
Asola Pz,2020-09-30,,302.4518127441406,0.5704753398895264,-1.9752380847930908,97792.4296875,296.0320129394531
Asola Pz,2020-10-31,,299.02691650390625,0.0002169690851587,-0.8676156401634216,98261.5234375,286.34625244140625
Asola Pz,2020-11-30,53.01,292.2899169921875,0.2693330943584442,-0.4194888472557068,99000.3359375,282.5216979980469
Asola Pz,2020-12-31,,288.3408203125,0.0193037763237953,-0.22474966943264,99009.265625,280.8249206542969
Asola Pz,2021-01-31,,287.0131530761719,0.3662573099136352,-0.4773866236209869,98926.03125,281.9390869140625
Asola Pz,2021-02-28,,291.6900634765625,0.0750118270516395,-0.3796416819095611,98832.984375,283.5451965332031
Asola Pz,2021-03-31,,297.6305847167969,0.1191016733646392,-0.3445515036582947,98461.609375,283.8559875488281
Asola Pz,2021-04-30,,302.00701904296875,0.0558647289872169,-0.2295961380004882,98234.9921875,278.3968811035156
Asola Pz,2021-05-31,,302.8158569335937,1.2036755084991455,-1.2270747423171997,97847.578125,289.99267578125
Asola Pz,2021-06-30,,305.3576965332031,0.4014189839363098,-0.9727908968925476,97462.9765625,294.2598876953125
Asola Pz,2021-07-31,,304.1748962402344,3.827009677886963,-1.016468524932861,97355.0078125,296.9229736328125
Asola Pz,2021-08-31,51.7,302.2441711425781,1.6717365980148315,-2.220555305480957,97605.234375,297.3580017089844
Asola Pz,2021-09-30,,300.5461730957031,2.526639699935913,-1.6890259981155396,97922.765625,297.4942321777344
Asola Pz,2021-10-31,,297.7273254394531,0.8500786423683167,-1.818689584732056,98336.71875,291.66815185546875
Asola Pz,2021-11-30,47.84,292.33544921875,0.0003801894490607,-0.9843927025794984,98771.0234375,284.8493347167969
